Physiology_Output1,Physiology_Output2,Physiology_Output3,Physiology_Output4,Physiology_Output5,Physiology_Output6,Physiology_Output7,Physiology_Output8,Physiology_Output9,Physiology_Output10,Physiology_Output11,Physiology_Output12,Physiology_Output13,Physiology_Output14,Physiology_Output15,Physiology_Output16,Physiology_Output17,Physiology_Output18,Physiology_Output19,Physiology_Output20,Physiology_Output21
filename,expan_rate,R2,RMSE,# of obs,LeafT,gm,Vcmax,Rd,Jmax,TPU,gm_25,Vcmax_25,Rd_25,Jmax_25,TPU_25,gm_scale,Vcmax_scale,Rd_scale,Jmax_scale,TPU_scale
ACI_curve2_09052012-tnf-tr11-shade-aci.csv,1,0.996064513212295,0.284024588409234,7,30.2514285714286,29.9482653997636,32.2425601624809,3.56757639969643,72.8914440022618,21.1176141620862,21.3128856301851,20.4382439424428,2.57930953152746,53.6500570480836,16.2987835301648,1.40517177821047,1.57756019809142,1.38315171408827,1.3586461601883,1.2956558459104
ACI_curve2_09082012-tnf-tr504-sun-aci.csv,1,0.987791236712866,0.943609138353372,11,30.0054545454545,29.9508820646406,64.3473932786753,0.448177993301135,142.996474293312,7.79664263715012,21.6387038307194,41.6553977027556,0.328897940934688,106.745990104884,6.06751331413597,1.38413475682036,1.54475522566956,1.362665853205,1.33959574643328,1.28498154573236
ACI_curve2_09122012-tnf-tr504-shade-aci.csv,1,0.999428885722633,0.165623334649323,12,30.0375,29.9670991998784,53.3438794705853,1.28781937729034,78.9587966452252,23.5942704881752,21.6077385902307,34.4377775441201,0.943236754223626,58.8338464192314,18.3412602972285,1.3868688328832,1.54899309057455,1.36531933422202,1.3420641595076,1.28640399328178
ACI_curve2_09142012-tnf-tr-caferana-aci.csv,1,0.996238033191883,0.171796829505233,11,30.38,10.9883131605369,31.4240434078043,1.87481147339139,39.9470044879732,4.0407271200643,7.7589614037122,19.7020620321564,1.34494527281055,29.1861140358187,3.10585278104211,1.41620928224744,1.59496215962147,1.39396859581771,1.36869897921142,1.30100407357637
ACI_curve2_09182012-tnf-tr500-shade-aci.csv,1,0.992728474110158,0.127115593893271,10,31.685,29.9980355228603,12.6343273144157,1.96472240422578,59.5446043653926,18.3580860794032,19.6252291743165,7.09038897813189,1.3027783009338,40.3823212337809,13.6513421860259,1.52854446979497,1.78189480906934,1.50810187951205,1.47452158633174,1.34478250044859
ACI_curve2_10102012-tnf-tr9-aci-b2.csv,1,0.999044445763397,0.127009910675789,14,30.0585714285714,1.89733632612885,45.9667840724141,1.04997178095792,51.5540280853953,3.78406868731163,1.36629968270523,29.6218665807095,0.768047258577597,38.367517111111,2.93946093777171,1.38866776458015,1.55178553475589,1.36706663454856,1.3436894531407,1.28733423148673
ACI_curve2_10112012-tnf-tr9-aci-b2.csv,1,0.99746646157719,0.119712339669863,15,30.7013333333333,29.9625968859938,10.4871919066814,0.452658723034242,34.6241133207494,2.23587535153637,20.7513874887363,6.39762651952182,0.31847474866414,24.8359623212457,1.70206134847356,1.44388402473123,1.63923165484585,1.42133316670456,1.39411200874349,1.3136279450453
ACI_curve2_10252012-tnf-caferana-aci-hux1.csv,1,0.998738328211665,0.177146069736714,13,30.8176923076923,0.718675565317098,46.0781968031868,0.9348204893511,60.2198304027205,11.792939982119,0.494300185784386,27.832732026372,0.653099649349398,42.9094396061179,8.94812138680462,1.45392533926861,1.65553984278392,1.43135965588459,1.40341684616488,1.31792355873821
ACI_curve2_11262012-tnf-tr9-curves-hux1.csv,1,0.997949818674471,0.324266125297846,14,30.2742857142857,29.1075676060706,47.9167233537966,1.6411099824969,84.5408232089673,6.16213028000493,20.6857386566067,30.3147411804185,1.18485772892859,62.1427887606019,4.75246189016274,1.40713213529719,1.5806410178012,1.38506923019431,1.36042853716545,1.29661855737552
ACI_curve3_08212013_tnf_tr500_curves.csv,1,0.975822068758385,1.10751182354138,13,30.01,0.785345964743473,124.323253595013,4.85524436168356,99.6560766011145,10.314206951329,0.567232384526969,80.4496042253182,3.56206523884273,74.3732240193274,8.02547179193339,1.3845224394203,1.54535568934331,1.36304195351037,1.33994563117523,1.28518387687763
